,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,is_fraud,hour,month,dayofweek,year
31911,ECOMMERCE,2.0,CARD_ON_FILE,11.66,88.18,CA,US,0,0,0,0,17,6,0,2021
31912,ECOMMERCE,2.0,MANUAL,20.97,14494.13,OH,US,0,0,0,0,2,6,0,2021
31913,MOTO,10.0,CARD_ON_FILE,100.5,1557.69,CA,US,0,0,0,0,18,6,0,2021
31914,OTHER,7.0,CHIP,32.17,392.88,TX,US,1,1,0,0,12,6,0,2021
31915,ECOMMERCE,1.0,CARD_ON_FILE,17.94,5899.0,AR,US,0,0,0,0,13,6,0,2021
31916,ECOMMERCE,3.0,MANUAL,31.76,439.05,GA,US,0,0,1,0,12,6,0,2021
31917,ECOMMERCE,6.0,CARD_ON_FILE,11.98,465.58,MN,US,0,0,0,0,22,6,0,2021
31918,ECOMMERCE,1.0,CARD_ON_FILE,7.97,7734.66,AR,US,0,0,0,0,14,6,0,2021
31919,ECOMMERCE,1.0,CARD_ON_FILE,8.71,6018.99,AR,US,0,0,0,0,14,6,0,2021
31920,ECOMMERCE,7.0,MANUAL,27.44,18451.04,WA,US,0,0,0,0,4,6,0,2021
31921,ECOMMERCE,24.0,MANUAL,18.24,17107.9,AR,US,0,0,0,0,10,6,0,2021
31922,ECOMMERCE,1.0,CARD_ON_FILE,23.94,132.69,CA,US,0,0,0,0,9,6,0,2021
31923,ECOMMERCE,8.0,MANUAL,82.33,299.97,CA,US,0,0,0,0,21,6,0,2021
31924,ECOMMERCE,1.0,MANUAL,13.98,12790.44,FL,US,0,0,0,0,8,6,0,2021
31925,OTHER,13.0,CHIP,59.29,443.49,GA,US,1,1,0,0,17,6,0,2021
31926,OTHER,4.0,CHIP,15.72,97.48,HI,US,1,1,1,0,6,6,0,2021
31927,OTHER,1.0,CHIP,18.95,248.86,MD,US,1,1,0,0,20,6,0,2021
31928,ECOMMERCE,1.0,MANUAL,12.45,8757.6,FL,US,0,0,0,0,13,6,0,2021
31929,ECOMMERCE,27.0,MANUAL,152.66,6.81,CA,US,0,0,0,0,2,6,0,2021
31930,OTHER,15.0,CHIP,151.65,156.85,FL,US,1,1,0,0,16,6,0,2021
31931,MOTO,4.0,MANUAL,10.91,19312.34,GA,US,0,0,0,0,19,6,0,2021
31932,ECOMMERCE,8.0,MANUAL,452.39,6394.15,SC,US,0,0,0,0,12,6,0,2021
31933,ECOMMERCE,8.0,MANUAL,36.2,4140.83,WA,US,0,0,0,0,22,6,0,2021
31934,OTHER,5.0,CHIP,12.99,0.0,MN,US,1,1,1,0,11,6,0,2021
31935,OTHER,4.0,CHIP,47.06,407.45,FL,US,1,1,0,0,23,6,0,2021
31936,ECOMMERCE,3.0,CARD_ON_FILE,43.88,7250.68,AR,US,0,0,0,0,18,6,0,2021
31937,ECOMMERCE,9.0,CARD_ON_FILE,129.22,2531.2,ND,US,0,0,0,0,2,6,0,2021
31938,ECOMMERCE,10.0,MANUAL,14.98,1759.01,AR,US,0,0,0,0,14,6,0,2021
31939,ECOMMERCE,1.0,MANUAL,16.73,3350.73,FL,US,0,0,0,0,23,6,0,2021
31940,ECOMMERCE,1.0,MANUAL,22.98,24555.94,FL,US,0,0,0,0,5,6,0,2021
31941,ECOMMERCE,1.0,MANUAL,16.12,17097.24,FL,US,0,0,0,0,5,6,0,2021
31942,ECOMMERCE,1.0,CARD_ON_FILE,8.47,8326.45,AR,US,0,0,0,0,15,6,0,2021
31943,ECOMMERCE,8.0,MANUAL,108.36,210.39,OR,US,0,0,0,0,15,6,0,2021
31944,ECOMMERCE,5.0,CARD_ON_FILE,25.68,1058.12,MN,US,0,0,0,0,15,6,0,2021
31945,ECOMMERCE,21.0,MANUAL,10.98,17190.66,AR,US,0,0,0,0,9,6,0,2021
31946,ECOMMERCE,18.0,CARD_ON_FILE,42.8,492.47,TX,US,0,0,0,0,11,6,0,2021
31947,OTHER,6.0,CHIP,39.76,901.11,FL,US,1,1,1,0,18,6,0,2021
31948,ECOMMERCE,4.0,CARD_ON_FILE,42.9,1711.47,TX,US,0,0,0,0,18,6,0,2021
31949,MOTO,4.0,MANUAL,53.47,1509.63,TX,US,0,0,1,0,1,6,0,2021
31950,ECOMMERCE,26.0,MANUAL,14.98,16028.24,AR,US,0,0,0,0,10,6,0,2021
31951,ECOMMERCE,8.0,MANUAL,376.22,9869.1,OH,US,0,0,1,0,13,6,0,2021
31952,ECOMMERCE,1.0,CARD_ON_FILE,13.94,7817.73,AR,US,0,0,0,0,17,6,0,2021
31953,ECOMMERCE,1.0,MANUAL,10.28,14817.34,FL,US,0,0,0,0,12,6,0,2021
31954,ECOMMERCE,1.0,MANUAL,8.66,2616.81,WA,US,0,0,0,0,18,6,0,2021
31955,ECOMMERCE,1.0,CARD_ON_FILE,15.94,4352.21,AR,US,0,0,0,0,15,6,0,2021
31956,ECOMMERCE,4.0,CARD_ON_FILE,17.69,3066.04,AR,US,0,0,0,0,1,6,0,2021
31957,MOTO,4.0,MANUAL,14.35,18881.79,GA,US,0,0,0,0,20,6,0,2021
31958,ECOMMERCE,4.0,MANUAL,4.42,22214.25,GA,US,0,0,1,0,7,6,0,2021
31959,OTHER,2.0,CHIP,11.86,628.33,FL,US,1,1,1,0,17,6,0,2021
31960,ECOMMERCE,5.0,MANUAL,11.99,2957.46,WA,US,0,0,0,0,21,6,0,2021
31961,MOTO,21.0,MANUAL,464.14,8082.58,OR,US,0,0,0,0,15,6,0,2021
31962,ECOMMERCE,1.0,MANUAL,17.58,10793.66,FL,US,0,0,0,0,2,6,0,2021
31963,ECOMMERCE,1.0,MANUAL,17.07,7098.65,FL,US,0,0,0,0,19,6,0,2021
31964,MOTO,8.0,CARD_ON_FILE,100.97,2588.21,CA,US,0,0,0,0,12,6,0,2021
31965,ECOMMERCE,1.0,MANUAL,22.14,5670.22,FL,US,0,0,0,0,0,6,0,2021
31966,OTHER,6.0,CHIP,90.22,158.64,MD,US,1,1,0,0,21,6,0,2021
31967,ECOMMERCE,3.0,MANUAL,70.74,3985.01,GA,US,0,0,1,0,15,6,0,2021
31968,ECOMMERCE,3.0,MANUAL,83.99,1683.53,FL,US,0,0,0,0,13,6,0,2021
31969,ECOMMERCE,1.0,MANUAL,11.99,3521.29,WA,US,0,0,0,0,16,6,0,2021
31970,ECOMMERCE,8.0,CARD_ON_FILE,37.44,601.98,AR,US,0,0,0,0,22,6,0,2021
31971,ECOMMERCE,1.0,MANUAL,18.93,23268.1,FL,US,0,0,0,0,2,6,0,2021
31972,ECOMMERCE,1.0,CARD_ON_FILE,17.94,7400.44,AR,US,0,0,0,0,15,6,0,2021
31973,ECOMMERCE,2.0,CARD_ON_FILE,38.24,3103.58,AR,US,0,0,0,0,3,6,0,2021
31974,ECOMMERCE,1.0,MANUAL,14.49,9373.18,FL,US,0,0,0,0,19,6,0,2021
31975,ECOMMERCE,11.0,MANUAL,27.96,18228.72,WA,US,0,0,0,0,5,6,0,2021
31976,ECOMMERCE,8.0,MANUAL,53.54,2677.22,MN,US,0,0,0,0,17,6,0,2021
31977,ECOMMERCE,13.0,MANUAL,10.98,17712.96,AR,US,0,0,0,0,8,6,0,2021
31978,ECOMMERCE,6.0,MANUAL,27.61,18367.86,WA,US,0,0,0,0,5,6,0,2021
31979,ECOMMERCE,8.0,MANUAL,38.17,15435.89,OH,US,0,0,0,0,15,6,0,2021
31980,OTHER,16.0,CHIP,147.0,1142.75,LA,US,1,1,0,0,20,6,0,2021
31981,ECOMMERCE,1.0,MANUAL,31.16,4104.19,WA,US,0,0,0,0,21,6,0,2021
31982,ECOMMERCE,5.0,CARD_ON_FILE,19.68,728.63,WA,US,0,0,0,0,16,6,0,2021
31983,ECOMMERCE,2.0,MANUAL,15.13,17510.23,OH,US,0,0,0,0,5,6,0,2021
31984,ECOMMERCE,5.0,MANUAL,139.96,13328.44,WA,US,0,0,0,0,18,6,0,2021
31985,ECOMMERCE,2.0,MANUAL,35.84,3331.51,WA,US,0,0,0,0,7,6,0,2021
31986,ECOMMERCE,13.0,MANUAL,102.0,3862.83,WA,US,0,0,0,0,12,6,0,2021
31987,ECOMMERCE,52.0,MANUAL,4.01,8607.11,,CY,0,0,0,0,20,6,0,2021
31988,ECOMMERCE,13.0,CARD_ON_FILE,59.81,1222.75,WA,US,0,0,0,0,4,6,0,2021
31989,,,,52.79,,,,,,,1,0,6,0,2021
31990,,,,52.79,,,,,,,1,0,6,0,2021
31991,,,,52.79,,,,,,,1,0,6,0,2021
31992,,,,52.79,,,,,,,1,0,6,0,2021
31993,,,,52.79,,,,,,,1,0,6,0,2021
31994,,,,52.79,,,,,,,1,0,6,0,2021
31995,,,,52.79,,,,,,,1,0,6,0,2021
31996,,,,52.79,,,,,,,1,0,6,0,2021
31997,,,,52.79,,,,,,,1,0,6,0,2021
31998,,,,52.79,,,,,,,1,0,6,0,2021
31999,,,,52.79,,,,,,,1,0,6,0,2021
32000,,,,52.79,,,,,,,1,0,6,0,2021
32001,,,,52.79,,,,,,,1,0,6,0,2021
32002,,,,52.79,,,,,,,1,0,6,0,2021
32003,,,,52.79,,,,,,,1,0,6,0,2021
32004,,,,52.79,,,,,,,1,0,6,0,2021
32005,,,,52.79,,,,,,,1,0,6,0,2021
32006,,,,52.79,,,,,,,1,0,6,0,2021
32007,,,,52.79,,,,,,,1,0,6,0,2021
32008,,,,52.79,,,,,,,1,0,6,0,2021
32009,,,,52.79,,,,,,,1,0,6,0,2021
32010,,,,52.79,,,,,,,1,0,6,0,2021
32011,,,,52.79,,,,,,,1,0,6,0,2021
32012,,,,52.79,,,,,,,1,0,6,0,2021
32013,,,,52.79,,,,,,,1,0,6,0,2021
32014,,,,52.79,,,,,,,1,0,6,0,2021
32015,,,,52.79,,,,,,,1,0,6,0,2021
32016,,,,52.79,,,,,,,1,0,6,0,2021
32017,,,,52.79,,,,,,,1,0,6,0,2021
32018,,,,52.79,,,,,,,1,0,6,0,2021
32019,,,,52.79,,,,,,,1,0,6,0,2021
32020,,,,52.79,,,,,,,1,0,6,0,2021
32021,,,,52.79,,,,,,,1,0,6,0,2021
32022,,,,52.79,,,,,,,1,0,6,0,2021
32023,,,,52.79,,,,,,,1,0,6,0,2021
32024,,,,52.79,,,,,,,1,0,6,0,2021
32025,,,,52.79,,,,,,,1,0,6,0,2021
32026,,,,52.79,,,,,,,1,0,6,0,2021
32027,,,,52.79,,,,,,,1,0,6,0,2021
32028,,,,52.79,,,,,,,1,0,6,0,2021
32029,,,,52.79,,,,,,,1,0,6,0,2021
32030,,,,52.79,,,,,,,1,0,6,0,2021
32031,,,,52.79,,,,,,,1,0,6,0,2021
32032,,,,52.79,,,,,,,1,0,6,0,2021
32033,,,,52.79,,,,,,,1,0,6,0,2021
32034,,,,52.79,,,,,,,1,0,6,0,2021
32035,,,,52.79,,,,,,,1,0,6,0,2021
32036,,,,52.79,,,,,,,1,0,6,0,2021
32037,,,,52.79,,,,,,,1,0,6,0,2021
32038,,,,52.79,,,,,,,1,0,6,0,2021
32039,,,,52.79,,,,,,,1,0,6,0,2021
32040,,,,52.79,,,,,,,1,0,6,0,2021
32041,,,,52.79,,,,,,,1,0,6,0,2021
32042,,,,52.79,,,,,,,1,0,6,0,2021
32043,,,,52.79,,,,,,,1,0,6,0,2021
32044,,,,52.79,,,,,,,1,0,6,0,2021
32045,,,,52.79,,,,,,,1,0,6,0,2021
32046,ECOMMERCE,6.0,CARD_ON_FILE,32.42,5191.8,NE,US,0,0,0,0,13,6,1,2021
32047,ECOMMERCE,1.0,MANUAL,19.89,2316.82,WA,US,0,0,0,0,10,6,1,2021
32048,ECOMMERCE,2.0,MANUAL,14.96,11158.68,OH,US,0,0,0,0,11,6,1,2021
32049,ECOMMERCE,1.0,MANUAL,13.02,5005.22,WA,US,0,0,0,0,13,6,1,2021
32050,ECOMMERCE,1.0,MANUAL,23.26,17954.86,FL,US,0,0,0,0,1,6,1,2021
32051,ECOMMERCE,1.0,MANUAL,170.76,2181.71,FL,US,0,0,0,0,0,6,1,2021
32052,ECOMMERCE,2.0,MANUAL,17.72,4803.42,WA,US,0,0,0,0,12,6,1,2021
32053,OTHER,10.0,CHIP,194.98,1008.61,NV,US,1,1,1,0,1,6,1,2021
32054,ECOMMERCE,6.0,MANUAL,28.61,3455.29,WA,US,0,0,0,0,5,6,1,2021
32055,ECOMMERCE,5.0,CARD_ON_FILE,19.45,10014.63,AR,US,0,0,0,0,18,6,1,2021
32056,OTHER,6.0,CHIP,53.24,79.98,IL,US,1,1,1,0,20,6,1,2021
32057,MOTO,7.0,CARD_ON_FILE,100.84,1323.72,CA,US,0,0,0,0,18,6,1,2021
32058,ECOMMERCE,9.0,MANUAL,28.61,318.74,WA,US,0,0,0,0,5,6,1,2021
32059,ECOMMERCE,1.0,MANUAL,13.98,8273.44,OH,US,0,0,0,0,22,6,1,2021
32060,ECOMMERCE,2.0,MANUAL,14.92,11977.9,OH,US,0,0,0,0,11,6,1,2021
32061,ECOMMERCE,15.0,MANUAL,20.76,17390.22,AR,US,0,0,0,0,7,6,1,2021
32062,ECOMMERCE,3.0,MANUAL,27.85,482.24,AR,US,0,0,0,0,2,6,1,2021
32063,ECOMMERCE,1.0,MANUAL,29.7,12219.51,FL,US,0,0,0,0,17,6,1,2021
32064,ECOMMERCE,1.0,CARD_ON_FILE,15.94,4983.14,AR,US,0,0,0,0,16,6,1,2021
32065,OTHER,11.0,CHIP,309.01,1500.49,WA,US,1,1,0,0,19,6,1,2021
32066,ECOMMERCE,1.0,CARD_ON_FILE,3.87,493.26,NY,US,0,0,0,0,17,6,1,2021
32067,ECOMMERCE,12.0,MANUAL,6.58,5701.32,NC,US,0,0,0,0,8,6,1,2021
32068,ECOMMERCE,8.0,MANUAL,149.79,4409.61,MN,US,0,0,0,0,21,6,1,2021
32069,ECOMMERCE,4.0,CARD_ON_FILE,5.99,791.71,MN,US,0,0,0,0,19,6,1,2021
32070,ECOMMERCE,1.0,MANUAL,118.97,5213.03,FL,US,0,0,0,0,5,6,1,2021
32071,ECOMMERCE,2.0,MANUAL,13.98,14799.92,OH,US,0,0,0,0,0,6,1,2021
32072,OTHER,2.0,CHIP,5.89,774.81,IL,US,1,1,1,0,22,6,1,2021
32073,ECOMMERCE,1.0,MANUAL,13.98,8640.0,OH,US,0,0,0,0,19,6,1,2021
32074,ECOMMERCE,1.0,MANUAL,214.9,3899.69,SC,US,0,0,0,0,17,6,1,2021
32075,ECOMMERCE,1.0,MANUAL,14.25,19331.74,FL,US,0,0,0,0,9,6,1,2021
32076,ECOMMERCE,2.0,MANUAL,15.13,11992.82,OH,US,0,0,0,0,5,6,1,2021
32077,ECOMMERCE,5.0,CARD_ON_FILE,33.9,7691.38,NY,US,0,0,0,0,0,6,1,2021
32078,ECOMMERCE,14.0,MANUAL,36.2,2792.37,WA,US,0,0,0,0,18,6,1,2021
32079,ECOMMERCE,2.0,MANUAL,42.0,700.0,WA,US,0,0,0,0,10,6,1,2021
32080,ECOMMERCE,2.0,MANUAL,13.98,9688.35,OH,US,0,0,0,0,19,6,1,2021
32081,ECOMMERCE,5.0,MANUAL,32.98,4559.4,MN,US,0,0,0,0,21,6,1,2021
32082,ECOMMERCE,1.0,MANUAL,15.3,15303.57,FL,US,0,0,0,0,8,6,1,2021
32083,ECOMMERCE,3.0,MANUAL,15.13,9088.99,OH,US,0,0,0,0,20,6,1,2021
32084,ECOMMERCE,2.0,CARD_ON_FILE,6.99,536.85,CA,US,0,0,0,0,14,6,1,2021
32085,ECOMMERCE,9.0,CARD_ON_FILE,206.1,3587.46,TX,US,0,0,0,0,21,6,1,2021
32086,ECOMMERCE,6.0,CARD_ON_FILE,25.21,4711.88,WI,US,0,0,0,0,12,6,1,2021
32087,ECOMMERCE,2.0,MANUAL,143.96,9823.24,CA,US,0,0,0,0,14,6,1,2021
32088,ECOMMERCE,3.0,MANUAL,23.76,6938.42,AR,US,0,0,0,0,8,6,1,2021
32089,OTHER,2.0,CHIP,44.94,130.58,FL,US,1,1,1,0,14,6,1,2021
32090,ECOMMERCE,1.0,MANUAL,23.29,13407.68,FL,US,0,0,0,0,20,6,1,2021
32091,ECOMMERCE,2.0,MANUAL,70.17,2060.8,GA,US,0,0,1,0,16,6,1,2021
32092,ECOMMERCE,6.0,MANUAL,22.64,2638.33,AR,US,0,0,0,0,19,6,1,2021
32093,ECOMMERCE,1.0,MANUAL,18.61,9890.75,FL,US,0,0,0,0,6,6,1,2021
32094,ECOMMERCE,3.0,MANUAL,5.48,11381.83,WA,US,0,0,1,0,19,6,1,2021
32095,ECOMMERCE,3.0,MANUAL,13.98,11056.57,OH,US,0,0,0,0,12,6,1,2021
32096,ECOMMERCE,7.0,CARD_ON_FILE,38.52,5064.01,AR,US,0,0,0,0,22,6,1,2021
32097,ECOMMERCE,29.0,CARD_ON_FILE,191.5,620.78,TN,US,0,0,0,0,13,6,1,2021
32098,ECOMMERCE,1.0,CARD_ON_FILE,15.94,3412.81,AR,US,0,0,0,0,14,6,1,2021
32099,ECOMMERCE,1.0,MANUAL,19.96,18220.87,FL,US,0,0,0,0,6,6,1,2021
32100,ECOMMERCE,2.0,MANUAL,384.58,2937.44,CA,US,0,0,0,0,14,6,1,2021
32101,ECOMMERCE,10.0,CARD_ON_FILE,32.46,603.33,MA,US,0,0,0,0,15,6,1,2021
32102,ECOMMERCE,2.0,MANUAL,146.27,7807.39,CA,US,0,0,0,0,14,6,1,2021
32103,ECOMMERCE,7.0,MANUAL,100.0,0.0,WY,US,0,0,0,0,19,6,1,2021
32104,ECOMMERCE,3.0,MANUAL,7.39,11213.68,PA,US,0,0,1,0,19,6,1,2021
32105,ECOMMERCE,2.0,CARD_ON_FILE,25.48,3479.61,AR,US,0,0,0,0,20,6,1,2021
32106,ECOMMERCE,2.0,MANUAL,35.58,4833.68,MN,US,0,0,0,0,14,6,1,2021
32107,ECOMMERCE,1.0,CARD_ON_FILE,17.94,5303.67,AR,US,0,0,0,0,15,6,1,2021
32108,ECOMMERCE,1.0,MANUAL,19.81,14501.85,FL,US,0,0,0,0,23,6,1,2021
32109,ECOMMERCE,1.0,MANUAL,6.77,4457.06,WA,US,0,0,0,0,10,6,1,2021
32110,ECOMMERCE,1.0,MANUAL,18.5,5332.15,WA,US,0,0,0,0,11,6,1,2021
32111,ECOMMERCE,3.0,MANUAL,14.96,14601.27,OH,US,0,0,0,0,0,6,1,2021
32112,ECOMMERCE,6.0,CARD_ON_FILE,26.74,3478.2,TX,US,0,0,0,0,22,6,1,2021
32113,ECOMMERCE,10.0,CARD_ON_FILE,52.38,4321.65,OH,US,0,0,0,0,15,6,1,2021
32114,ECOMMERCE,1.0,CARD_ON_FILE,6.17,42.55,MN,US,0,0,0,0,15,6,1,2021
32115,ECOMMERCE,14.0,MANUAL,17.96,17511.12,AR,US,0,0,0,0,7,6,1,2021
32116,ECOMMERCE,1.0,MANUAL,9.75,13910.68,FL,US,0,0,0,0,23,6,1,2021
32117,ECOMMERCE,13.0,MANUAL,160.43,1261.98,MN,US,0,0,0,0,20,6,1,2021
32118,ECOMMERCE,1.0,CARD_ON_FILE,7.97,4526.85,AR,US,0,0,0,0,20,6,1,2021
32119,ECOMMERCE,15.0,MANUAL,238.2,595.92,GA,US,0,0,1,0,13,6,1,2021
32120,ECOMMERCE,17.0,CARD_ON_FILE,44.16,2267.17,AR,US,0,0,0,0,17,6,1,2021
32121,ECOMMERCE,1.0,CARD_ON_FILE,12.97,2524.36,AR,US,0,0,0,0,21,6,1,2021
32122,ECOMMERCE,28.0,MANUAL,80.62,2921.2,NY,US,0,0,0,0,14,6,1,2021
32123,ECOMMERCE,5.0,MANUAL,19.98,2710.01,AR,US,0,0,0,0,16,6,1,2021
32124,OTHER,6.0,CHIP,44.04,565.04,FL,US,1,1,1,0,23,6,1,2021
32125,ECOMMERCE,21.0,MANUAL,49.98,17732.91,FL,US,0,0,0,0,20,6,1,2021
32126,ECOMMERCE,4.0,CARD_ON_FILE,16.95,7657.48,NY,US,0,0,0,0,0,6,1,2021
32127,ECOMMERCE,1.0,MANUAL,20.23,3714.64,WA,US,0,0,0,0,0,6,1,2021
32128,ECOMMERCE,1.0,CARD_ON_FILE,15.94,4087.16,AR,US,0,0,0,0,19,6,1,2021
32129,ECOMMERCE,4.0,MANUAL,15.27,10162.61,OH,US,0,0,0,0,15,6,1,2021
32130,OTHER,10.0,CHIP,304.59,306.37,CA,US,1,1,1,0,0,6,1,2021
32131,ECOMMERCE,1.0,MANUAL,20.12,13469.47,FL,US,0,0,0,0,23,6,1,2021
32132,ECOMMERCE,1.0,MANUAL,14.95,18086.21,FL,US,0,0,0,0,12,6,1,2021
32133,ECOMMERCE,3.0,MANUAL,14.98,11483.27,OH,US,0,0,0,0,9,6,1,2021
32134,ECOMMERCE,1.0,CARD_ON_FILE,8.89,1108.2,GA,US,0,0,0,0,0,6,1,2021
32135,ECOMMERCE,3.0,CARD_ON_FILE,17.18,179.66,CA,US,0,0,0,0,21,6,1,2021
32136,OTHER,1.0,CHIP,9.61,80.84,NY,US,1,1,1,0,15,6,1,2021
32137,ECOMMERCE,3.0,MANUAL,14.82,10803.68,OH,US,0,0,0,0,9,6,1,2021
32138,ECOMMERCE,1.0,MANUAL,16.44,9160.17,FL,US,0,0,0,0,18,6,1,2021
32139,ECOMMERCE,2.0,MANUAL,15.34,9104.12,OH,US,0,0,0,0,19,6,1,2021
32140,ECOMMERCE,1.0,MANUAL,7.02,2704.56,WA,US,0,0,0,0,6,6,1,2021
32141,ECOMMERCE,5.0,MANUAL,80.28,4080.25,AR,US,0,0,0,0,8,6,1,2021
32142,ECOMMERCE,5.0,MANUAL,14.01,11246.08,CA,US,0,0,1,0,19,6,1,2021
32143,ECOMMERCE,4.0,CARD_ON_FILE,18.86,219.25,CA,US,0,0,0,0,20,6,1,2021
32144,ECOMMERCE,21.0,CARD_ON_FILE,200.0,14.24,DC,US,0,0,0,0,13,6,1,2021
32145,ECOMMERCE,1.0,MANUAL,20.69,4227.04,WA,US,0,0,0,0,19,6,1,2021
32146,ECOMMERCE,1.0,MANUAL,25.94,4588.57,WA,US,0,0,0,0,18,6,1,2021
32147,ECOMMERCE,1.0,CARD_ON_FILE,7.97,1943.84,AR,US,0,0,0,0,16,6,1,2021
32148,ECOMMERCE,3.0,CARD_ON_FILE,12.31,11085.63,AR,US,0,0,0,0,16,6,1,2021
32149,ECOMMERCE,4.0,CARD_ON_FILE,17.91,10211.33,AR,US,0,0,0,0,16,6,1,2021
32150,ECOMMERCE,15.0,MANUAL,114.44,2072.44,WA,US,0,0,0,0,5,6,1,2021
32151,ECOMMERCE,7.0,MANUAL,11.99,1823.32,WA,US,0,0,0,0,19,6,1,2021
32152,OTHER,9.0,CHIP,215.0,78.11,NH,US,1,1,1,0,18,6,1,2021
32153,ECOMMERCE,8.0,MANUAL,49.98,1213.08,FL,US,0,0,0,0,14,6,1,2021
32154,ECOMMERCE,3.0,MANUAL,13.98,10868.6,OH,US,0,0,0,0,12,6,1,2021
32155,OTHER,6.0,CHIP,5.45,849.23,TN,US,1,1,1,0,14,6,1,2021
32156,ECOMMERCE,10.0,CARD_ON_FILE,161.21,685.09,OH,US,0,0,0,0,21,6,1,2021
32157,ECOMMERCE,1.0,MANUAL,12.06,19828.96,FL,US,0,0,0,0,1,6,1,2021
32158,ECOMMERCE,4.0,MANUAL,13.98,10221.31,OH,US,0,0,0,0,15,6,1,2021
32159,ECOMMERCE,1.0,MANUAL,12.17,10078.63,FL,US,0,0,0,0,16,6,1,2021
32160,,,,52.79,,,,,,,1,0,6,1,2021
32161,,,,52.79,,,,,,,1,0,6,1,2021
32162,ECOMMERCE,4.0,MANUAL,201.57,3427.18,CA,US,0,0,0,0,14,6,1,2021
32163,ECOMMERCE,6.0,MANUAL,14.89,11823.76,IL,US,0,0,0,0,9,6,1,2021
32164,ECOMMERCE,2.0,MANUAL,31.07,761.78,MD,US,0,0,0,0,13,6,1,2021
32165,ECOMMERCE,1.0,CARD_ON_FILE,3.67,1070.99,GA,US,0,0,0,0,1,6,1,2021
32166,ECOMMERCE,1.0,MANUAL,51.23,20261.89,FL,US,0,0,0,0,5,6,1,2021
32167,ECOMMERCE,1.0,MANUAL,7.9,20914.72,FL,US,0,0,0,0,5,6,1,2021
32168,OTHER,21.0,CHIP,206.43,144.07,CA,US,1,1,0,0,0,6,1,2021
32169,OTHER,2.0,CHIP,18.16,616.92,CT,US,1,1,1,0,18,6,1,2021
32170,ECOMMERCE,2.0,MANUAL,21.06,731.52,GA,US,0,0,1,0,15,6,1,2021
32171,ECOMMERCE,4.0,CARD_ON_FILE,18.56,11097.94,AR,US,0,0,0,0,16,6,1,2021
32172,ECOMMERCE,3.0,MANUAL,21.98,1823.74,MN,US,0,0,0,0,20,6,1,2021
32173,OTHER,2.0,CHIP,47.19,254.33,FL,US,1,1,1,0,15,6,1,2021
32174,ECOMMERCE,1.0,MANUAL,14.82,9429.8,OH,US,0,0,0,0,19,6,1,2021
32175,ECOMMERCE,1.0,MANUAL,10.38,15553.24,FL,US,0,0,0,0,23,6,1,2021
32176,MOTO,2.0,CARD_ON_FILE,9.8,35.37,CA,US,0,0,0,0,11,6,1,2021
32177,ECOMMERCE,7.0,CARD_ON_FILE,19.34,11552.54,AR,US,0,0,0,0,16,6,1,2021
32178,ECOMMERCE,1.0,MANUAL,13.98,18164.0,FL,US,0,0,0,0,10,6,1,2021
32179,ECOMMERCE,5.0,MANUAL,52.98,4691.87,MN,US,0,0,0,0,20,6,1,2021
32180,ECOMMERCE,4.0,MANUAL,14.99,12970.28,OH,US,0,0,0,0,13,6,1,2021
32181,ECOMMERCE,2.0,MANUAL,15.41,11711.68,OH,US,0,0,0,0,10,6,1,2021
32182,ECOMMERCE,7.0,CARD_ON_FILE,31.97,4285.83,ND,US,0,0,0,0,13,6,1,2021
32183,ECOMMERCE,5.0,MANUAL,34.5,192.74,WA,US,0,0,0,0,17,6,1,2021
32184,ECOMMERCE,1.0,MANUAL,107.91,1961.9,FL,US,0,0,0,0,5,6,1,2021
32185,ECOMMERCE,26.0,MANUAL,177.38,3190.23,CA,US,0,0,0,0,14,6,1,2021
32186,ECOMMERCE,2.0,MANUAL,14.82,11595.89,OH,US,0,0,0,0,12,6,1,2021
32187,ECOMMERCE,3.0,MANUAL,20.97,10681.6,OH,US,0,0,0,0,13,6,1,2021
32188,ECOMMERCE,1.0,CARD_ON_FILE,25.48,7269.28,AR,US,0,0,0,0,13,6,1,2021
32189,ECOMMERCE,2.0,CARD_ON_FILE,24.47,558.99,AR,US,0,0,0,0,17,6,1,2021
32190,ECOMMERCE,1.0,MANUAL,32.41,14971.75,FL,US,0,0,0,0,0,6,1,2021
32191,ECOMMERCE,1.0,MANUAL,7.52,3888.17,WA,US,0,0,0,0,19,6,2,2021
32192,ECOMMERCE,7.0,MANUAL,273.72,106.92,GA,US,0,0,0,0,14,6,2,2021
32193,ECOMMERCE,3.0,CARD_ON_FILE,127.19,18138.24,MA,US,0,0,0,0,22,6,2,2021
32194,ECOMMERCE,1.0,MANUAL,15.67,4416.42,WA,US,0,0,0,0,18,6,2,2021
32195,ECOMMERCE,1.0,CARD_ON_FILE,9.97,304.0,AR,US,0,0,0,0,9,6,2,2021
32196,ECOMMERCE,10.0,MANUAL,385.76,0.0,CA,US,0,0,0,0,18,6,2,2021
32197,ECOMMERCE,1.0,MANUAL,17.8,9877.14,FL,US,0,0,0,0,21,6,2,2021
32198,ECOMMERCE,1.0,MANUAL,10.98,12936.74,FL,US,0,0,0,0,1,6,2,2021
32199,ECOMMERCE,2.0,MANUAL,12.0,7840.3,WA,US,0,0,0,0,22,6,2,2021
